2064384,1047513532465152
1966080,931600149774336
1916928,873643458428928
1867776,815686767083520
2064384,1692016324902912
1966080,1504785010262016
1916928,1411169352941568
1867776,1317553695621120
2064384,6179342455406592
1966080,5495562757472256
1916928,5153672908505088
1867776,4811783059537920
