28311552,194099407749120
21233664,143816883437568
18874368,127056042000384
17694720,118675621281792
16515072,110295200563200
28311552,313395983155200
21233664,232209021665280
18874368,205146701168640
17694720,191615540920320
16515072,178084380672000
28311552,1143993843056640
21233664,847635915472896
18874368,748849939611648
17694720,699456951681024
16515072,650063963750400
