28311552,775636115128320
21233664,574703292776448
18874368,507725685325824
17694720,474236881600512
16515072,440748077875200
28311552,1252833782661120
21233664,928280267194368
18874368,820095762038784
17694720,766003509460992
16515072,711911256883200
28311552,4575213856358400
21233664,3389979420917760
18874368,2994901275770880
17694720,2797362203197440
16515072,2599823130624000
