k,v
k,v
k,v
k,v
0.7821100917431193,0.7603211009174312,0.8509174311926605,0.536697247706422
k,v
k,v
k,v
k,v
0.5063152114222954,0.5090609555189456,0.5079626578802856,0.5114406004027091
k,v
k,v
k,v
k,v
0.2121242995415181,0.18991339786041772,0.2987264391237901,0.17972491085073866

