k,v
k,v
k,v
k,v
0.5768348623853211,0.5309633027522935,0.6536697247706422,0.5298165137614679
k,v
k,v
k,v
k,v
0.5072304594545122,0.4938678381841479,0.5064982610287387,0.5037525169320886
k,v
k,v
k,v
k,v
0.10198675496688742,0.10178298522669384,0.12103922567498726,0.10341314314824249

